customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-06071,Male,0,No,Yes,54,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,64.74,3558.85,0
CUST-06072,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),51.13,1215.39,0
CUST-06073,Male,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,50.48,241.27,0
CUST-06074,Male,1,No,No,9,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,55.01,500.59,0
CUST-06075,Female,0,No,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.12,7466.74,0
CUST-06076,Female,0,No,No,8,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),59.91,464.68,0
CUST-06077,Female,0,Yes,No,1,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,49.74,50.15,1
CUST-06078,Male,1,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,89.11,2134.78,1
CUST-06079,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.77,207.11,1
CUST-06080,Male,0,No,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),36.38,2748.27,0
CUST-06081,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.48,2152.43,1
CUST-06082,Female,0,Yes,No,72,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,55.68,3889.24,0
CUST-06083,Female,0,Yes,No,49,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,38.91,1953.32,0
CUST-06084,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,59.75,2462.37,0
CUST-06085,Female,0,No,No,56,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),67.95,3802.55,0
CUST-06086,Female,0,No,No,29,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),96.55,2866.91,0
CUST-06087,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),67.62,68.25,0
CUST-06088,Male,1,No,Yes,15,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),67.8,1060.56,1
CUST-06089,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.49,134.89,0
CUST-06090,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),47.44,836.83,1
CUST-06091,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),74.71,1525.64,0
CUST-06092,Male,1,No,Yes,4,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,69.52,287.29,0
CUST-06093,Male,1,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,17.42,1
CUST-06094,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,50.29,208.4,0
CUST-06095,Male,0,Yes,Yes,62,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,68.21,4250.72,0
CUST-06096,Female,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),72.01,3273.42,0
CUST-06097,Male,1,No,No,51,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),97.14,4939.96,1
CUST-06098,Male,0,No,Yes,10,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),54.72,532.66,0
CUST-06099,Male,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,81.85,679.32,1
CUST-06100,Female,0,No,No,1,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),47.31,49.43,1
CUST-06101,Female,1,No,Yes,20,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,77.34,1567.7,0
CUST-06102,Male,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.47,867.87,1
CUST-06103,Male,0,No,No,57,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.51,2918.98,0
CUST-06104,Female,0,Yes,No,36,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,61.16,2153.13,0
CUST-06105,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.03,308.49,0
CUST-06106,Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),72.47,5205.66,0
CUST-06107,Female,1,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.83,1001.94,0
CUST-06108,Female,1,No,No,40,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Electronic check,36.52,1429.55,0
CUST-06109,Female,1,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),94.91,635.13,0
CUST-06110,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.28,1598.76,0
CUST-06111,Female,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),92.01,1766.13,1
CUST-06112,Male,1,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,38.16,406.5,0
CUST-06113,Male,0,No,Yes,34,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),53.71,1882.33,0
CUST-06114,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,75.9,538.78,0
CUST-06115,Male,1,No,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.54,1516.46,0
CUST-06116,Male,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.58,1485.36,0
CUST-06117,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.24,480.59,0
CUST-06118,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),33.04,188.52,0
CUST-06119,Female,0,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),84.23,1731.25,0
CUST-06120,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.39,111.6,0
CUST-06121,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,74.04,747.17,1
CUST-06122,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,116.17,2504.83,1
CUST-06123,Female,0,No,No,1,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,42.89,41.41,0
CUST-06124,Female,0,Yes,No,46,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.04,2317.71,0
CUST-06125,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,47.7,333.41,0
CUST-06126,Female,1,No,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,31.23,1905.81,0
CUST-06127,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.24,21.17,0
CUST-06128,Male,0,Yes,Yes,24,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),51.98,1217.37,0
CUST-06129,Female,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.31,3721.44,0
CUST-06130,Female,1,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.2,166.83,0
CUST-06131,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),82.3,3233.36,0
CUST-06132,Female,0,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,98.38,3971.27,0
CUST-06133,Female,1,No,No,32,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,56.61,1888.89,0
CUST-06134,Male,0,Yes,No,14,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Mailed check,26.95,392.86,0
CUST-06135,Female,1,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,94.91,4684.47,0
CUST-06136,Male,1,Yes,No,31,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,41.86,1246.42,0
CUST-06137,Male,1,Yes,No,28,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.51,2272.66,1
CUST-06138,Female,0,No,No,54,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.95,4184.14,0
CUST-06139,Male,0,Yes,Yes,8,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.24,425.8,0
CUST-06140,Male,1,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.54,211.65,0
CUST-06141,Female,0,No,No,15,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.09,735.24,0
CUST-06142,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.75,44.88,0
CUST-06143,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.98,238.81,0
CUST-06144,Male,0,No,No,16,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,67.94,1126.18,0
CUST-06145,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,91.79,1832.35,1
CUST-06146,Female,0,No,Yes,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,57.6,526.3,0
CUST-06147,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,92.52,6893.05,1
CUST-06148,Female,0,No,No,10,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),82.95,857.9,1
CUST-06149,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),80.32,4894.51,0
CUST-06150,Male,0,No,Yes,18,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),54.28,959.2,0
CUST-06151,Female,0,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),50.27,1997.16,0
CUST-06152,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,78.97,238.79,1
CUST-06153,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,70.85,1858.62,0
CUST-06154,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.72,6987.3,0
CUST-06155,Male,0,No,No,35,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,52.35,1894.74,0
CUST-06156,Female,0,Yes,No,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.71,1032.9,0
CUST-06157,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,34.33,294.01,1
CUST-06158,Male,0,No,No,51,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,51.31,2575.62,0
CUST-06159,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),86.91,1090.71,1
CUST-06160,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,76.87,1693.3,0
CUST-06161,Male,1,No,Yes,6,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.6,431.12,1
CUST-06162,Female,0,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.13,459.99,0
CUST-06163,Male,1,No,No,23,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,78.29,1741.21,0
CUST-06164,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,575.88,0
CUST-06165,Female,0,Yes,Yes,64,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.59,5006.76,0
CUST-06166,Female,0,No,No,11,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),54.28,602.15,1
CUST-06167,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,84.84,5932.92,0
CUST-06168,Female,0,Yes,No,60,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,39.58,2362.14,0
CUST-06169,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.62,362.71,0
CUST-06170,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,63.71,524.8,1
CUST-06171,Male,0,Yes,Yes,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.89,45.73,0
CUST-06172,Female,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.33,603.86,1
CUST-06173,Male,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.76,1535.59,0
CUST-06174,Male,1,No,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),99.0,1086.38,0
CUST-06175,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),70.83,286.22,1
CUST-06176,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,18.63,0
CUST-06177,Male,0,Yes,No,11,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),83.33,901.96,0
CUST-06178,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),88.09,633.8,1
CUST-06179,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),38.88,116.16,1
CUST-06180,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),64.36,4558.73,0
CUST-06181,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.93,546.39,1
CUST-06182,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),105.99,109.14,1
CUST-06183,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.25,1468.22,0
CUST-06184,Female,1,No,No,27,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),38.55,1060.94,0
CUST-06185,Male,1,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.54,174.46,1
CUST-06186,Male,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,45.05,43.34,0
CUST-06187,Female,0,Yes,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),60.61,174.91,0
CUST-06188,Female,0,No,No,28,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.54,1081.11,0
CUST-06189,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.42,51.72,0
CUST-06190,Female,0,Yes,No,26,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,61.58,1572.75,0
CUST-06191,Female,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),90.16,3065.51,0
CUST-06192,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.68,111.38,0
CUST-06193,Female,0,Yes,No,21,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),91.67,1868.64,0
CUST-06194,Male,0,No,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.36,1669.44,0
CUST-06195,Female,0,Yes,No,57,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),70.17,4155.92,0
CUST-06196,Female,0,No,No,41,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),43.74,1779.53,0
CUST-06197,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.16,1858.16,1
CUST-06198,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),74.18,1178.81,0
CUST-06199,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,45.29,826.37,1
CUST-06200,Male,0,No,No,46,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,83.97,3782.32,1
CUST-06201,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),83.94,2022.6,0
CUST-06202,Male,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.18,1019.91,0
CUST-06203,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),92.22,6450.68,0
CUST-06204,Male,0,No,No,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.27,670.68,0
CUST-06205,Male,0,Yes,Yes,29,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,39.49,1174.34,0
CUST-06206,Female,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.09,382.05,0
CUST-06207,Male,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,76.48,514.07,1
CUST-06208,Male,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.97,323.03,1
CUST-06209,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.76,1780.09,0
CUST-06210,Male,1,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,59.4,62.0,1
CUST-06211,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,103.89,2018.09,1
CUST-06212,Male,0,Yes,No,63,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.7,2952.1,0
CUST-06213,Male,0,Yes,No,72,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),64.63,4857.17,0
CUST-06214,Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.0,1120.95,0
CUST-06215,Male,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.87,122.85,1
CUST-06216,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.84,118.07,0
CUST-06217,Female,0,No,No,15,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,82.62,1245.76,1
CUST-06218,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,61.44,503.43,0
CUST-06219,Male,0,Yes,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.81,662.7,1
CUST-06220,Male,0,Yes,Yes,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),37.9,79.36,0
